ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,drop_ps,err_ps
1762802709.6499312,2,3,1712,1683,148928,146446,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802709.6499312,3,1,1772,1667,154070,145074,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802709.6499312,3,2,1683,1712,146446,148928,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802710.650002,3,1,4293,4158,371184,359580,1,0,0,0,1736789.0174173897,1715926.4946992574,1.7367890174173897,1.7159264946992574,0.0,0.0
1762802710.650002,3,2,4198,4244,363026,367000,1,0,0,0,1732517.3198976493,1744452.474765538,1.7325173198976493,1.744452474765538,0.0,0.0
1762802710.650002,2,1,99,8333,8678,720842,0,0,0,0,26334.135271507348,3434412.808136936,0.02633413527150735,3.4344128081369356,0.0,0.0
1762802710.650002,2,2,4179,4298,361396,371700,1,0,0,0,1739108.8531490837,1751299.9898908143,1.7391088531490837,1.7512999898908144,0.0,0.0
1762802710.650002,2,3,4244,4198,367000,363026,0,0,0,0,1744452.474765538,1732517.3198976493,1.744452474765538,1.7325173198976493,0.0,0.0
1762802710.650002,1,1,88,8331,7708,720682,0,0,0,0,25646.183985556672,3422365.6611992414,0.025646183985556674,3.4223656611992412,0.0,0.0
1762802710.650002,1,2,4298,4179,371700,361396,0,0,0,0,1751299.9898908143,1741764.6650901956,1.7512999898908144,1.7417646650901957,0.0,0.0
1762802710.650002,1,3,4158,4293,359580,371184,0,0,0,0,1726933.7152744683,1742356.6231734557,1.7269337152744684,1.7423566231734557,0.0,0.0
1762802711.6499734,3,1,4293,4158,371184,359580,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,3,2,4198,4244,363026,367000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,2,1,99,8333,8678,720842,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,2,2,4179,4298,361396,371700,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,2,3,4244,4198,367000,363026,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,1,1,88,8331,7708,720682,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,1,2,4298,4179,371700,361396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802711.6499734,1,3,4158,4293,359580,371184,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802712.649983,3,1,6861,6687,591604,576714,1,0,0,0,1763343.1834489494,1737055.4341484627,1.7633431834489495,1.7370554341484628,0.0,0.0
1762802712.649983,3,2,6755,6794,582516,585888,1,0,0,0,1755903.254401642,1751087.3003301588,1.755903254401642,1.7510873003301588,0.0,0.0
1762802712.649983,2,1,126,13392,11008,1155212,0,0,0,0,18639.822236802705,3474926.8605150175,0.018639822236802706,3.4749268605150174,0.0,0.0
1762802712.649983,2,2,6721,6856,579644,591336,1,0,0,0,1745967.3491578181,1757071.243262832,1.745967349157818,1.7570712432628321,0.0,0.0
1762802712.649983,2,3,6794,6755,585888,582516,0,0,0,0,1751087.3003301588,1755903.254401642,1.7510873003301588,1.755903254401642,0.0,0.0
1762802712.649983,1,1,116,13389,10124,1155014,0,0,0,0,19327.815675585978,3474622.8634141595,0.019327815675585978,3.4746228634141594,0.0,0.0
1762802712.649983,1,2,6856,6721,591336,579644,0,0,0,0,1757071.243262832,1745967.3491578181,1.7570712432628321,1.745967349157818,0.0,0.0
1762802712.649983,1,3,6687,6861,576714,591604,0,0,0,0,1737055.4341484627,1763343.1834489494,1.7370554341484628,1.7633431834489495,0.0,0.0
1762802713.6498744,3,1,6861,6687,591604,576714,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,3,2,6755,6794,582516,585888,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,2,1,126,13392,11008,1155212,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,2,2,6721,6856,579644,591336,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,2,3,6794,6755,585888,582516,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,1,1,116,13389,10124,1155014,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,1,2,6856,6721,591336,579644,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802713.6498744,1,3,6687,6861,576714,591604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802714.6499472,3,1,9417,9252,810804,796656,1,0,0,0,1753472.49157192,1759408.0599512374,1.75347249157192,1.7594080599512374,0.0,0.0
1762802714.6499472,3,2,9334,9336,803642,803852,1,0,0,0,1768879.3712195822,1743585.210551925,1.768879371219582,1.743585210551925,0.0,0.0
1762802714.6499472,2,1,148,18479,12924,1591450,0,0,0,0,15326.885464652367,3489650.24077715,0.015326885464652367,3.48965024077715,0.0,0.0
1762802714.6499472,2,2,9292,9407,800134,810068,1,0,0,0,1763791.7411801673,1749728.7638070676,1.7637917411801673,1.7497287638070675,0.0,0.0
1762802714.6499472,2,3,9336,9334,803852,803642,0,0,0,0,1743585.210551925,1768879.3712195822,1.743585210551925,1.768879371219582,0.0,0.0
1762802714.6499472,1,1,138,18473,12040,1590996,0,0,0,0,15326.885464652367,3487602.3896921026,0.015326885464652367,3.4876023896921025,0.0,0.0
1762802714.6499472,1,2,9407,9292,810068,800134,0,0,0,0,1749728.7638070676,1763791.7411801673,1.7497287638070675,1.7637917411801673,0.0,0.0
1762802714.6499472,1,3,9252,9417,796656,810804,0,0,0,0,1759408.0599512374,1753472.49157192,1.7594080599512374,1.75347249157192,0.0,0.0
1762802715.6499882,3,1,9417,9252,810804,796656,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,3,2,9334,9336,803642,803852,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,2,1,148,18479,12924,1591450,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,2,2,9292,9407,800134,810068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,2,3,9336,9334,803852,803642,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,1,1,138,18473,12040,1590996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,1,2,9407,9292,810068,800134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802715.6499882,1,3,9252,9417,796656,810804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802716.6499565,3,1,11989,11811,1031412,1016134,1,0,0,0,1764919.9650314688,1755879.6783669526,1.7649199650314689,1.7558796783669526,0.0,0.0
1762802716.6499565,3,2,11902,11895,1023914,1023316,1,0,0,0,1762231.8797931701,1755767.6748153567,1.7622318797931702,1.7557676748153568,0.0,0.0
1762802716.6499565,2,1,168,23579,14668,2028960,0,0,0,0,13952.442427359305,3500190.989904799,0.013952442427359305,3.500190989904799,0.0,0.0
1762802716.6499565,2,2,11857,11975,1020118,1030364,1,0,0,0,1759927.8067317712,1762423.88588162,1.7599278067317712,1.76242388588162,0.0,0.0
1762802716.6499565,2,3,11895,11902,1023316,1023914,0,0,0,0,1755767.6748153567,1762231.8797931701,1.7557676748153568,1.7622318797931702,0.0,0.0
1762802716.6499565,1,1,158,23573,13784,2028440,0,0,0,0,13952.442427359305,3499662.9731615614,0.013952442427359305,3.4996629731615614,0.0,0.0
1762802716.6499565,1,2,11975,11857,1030364,1020118,0,0,0,0,1762423.88588162,1759927.8067317712,1.76242388588162,1.7599278067317712,0.0,0.0
1762802716.6499565,1,3,11811,11989,1016134,1031412,0,0,0,0,1755879.6783669526,1764919.9650314688,1.7558796783669526,1.7649199650314689,0.0,0.0
1762802717.6499503,3,1,11989,11811,1031412,1016134,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,3,2,11902,11895,1023914,1023316,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,2,1,168,23579,14668,2028960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,2,2,11857,11975,1020118,1030364,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,2,3,11895,11902,1023316,1023914,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,1,1,158,23573,13784,2028440,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,1,2,11975,11857,1030364,1020118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802717.6499503,1,3,11811,11989,1016134,1031412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802718.6499765,3,1,14547,14355,1250842,1234328,1,0,0,0,1755393.9629612146,1745506.222277534,1.7553939629612145,1.745506222277534,0.0,0.0
1762802718.6499765,3,2,14456,14444,1243012,1242026,1,0,0,0,1752738.0326157599,1749634.1140192647,1.7527380326157598,1.7496341140192646,0.0,0.0
1762802718.6499765,2,1,186,28654,16240,2464438,0,0,0,0,12575.670189924027,3483732.635475659,0.012575670189924027,3.4837326354756586,0.0,0.0
1762802718.6499765,2,2,14408,14534,1238980,1249930,1,0,0,0,1750850.082129232,1756481.9344280274,1.7508500821292319,1.7564819344280274,0.0,0.0
1762802718.6499765,2,3,14444,14456,1242026,1243012,0,0,0,0,1749634.1140192647,1752738.0326157599,1.7496341140192646,1.7527380326157598,0.0,0.0
1762802718.6499765,1,1,175,28648,15270,2463930,0,0,0,0,11887.688232968896,3483828.6329580247,0.011887688232968896,3.4838286329580246,0.0,0.0
1762802718.6499765,1,2,14534,14408,1249930,1238980,0,0,0,0,1756481.9344280274,1750850.082129232,1.7564819344280274,1.7508500821292319,0.0,0.0
1762802718.6499765,1,3,14355,14547,1234328,1250842,0,0,0,0,1745506.222277534,1755393.9629612146,1.745506222277534,1.7553939629612145,0.0,0.0
1762802719.649983,3,1,14547,14355,1250842,1234328,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,3,2,14456,14444,1243012,1242026,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,2,1,186,28654,16240,2464438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,2,2,14408,14534,1238980,1249930,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,2,3,14444,14456,1242026,1243012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,1,1,175,28648,15270,2463930,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,1,2,14534,14408,1249930,1238980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802719.649983,1,3,14355,14547,1234328,1250842,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802720.6499593,2,1,203,33772,17710,2903286,0,0,0,0,11760.277582998448,3510866.8685331307,0.011760277582998448,3.510866868533131,0.0,0.0
1762802720.6499593,2,2,16986,17098,1460044,1469778,1,0,0,0,1768553.743950999,1758825.5143313215,1.768553743950999,1.7588255143313214,0.0,0.0
1762802720.6499593,2,3,17005,17041,1461584,1464582,0,0,0,0,1756505.4595700495,1772601.8394999767,1.7565054595700496,1.7726018394999767,0.0,0.0
1762802720.6499593,3,1,17120,16926,1471428,1454754,1,0,0,0,1764729.6536893165,1763449.6234762012,1.7647296536893164,1.7634496234762012,0.0,0.0
1762802720.6499593,3,2,17041,17005,1464582,1461584,1,0,0,0,1772601.8394999767,1756505.4595700495,1.7726018394999767,1.7565054595700496,0.0,0.0
1762802720.6499593,1,1,192,33765,16756,2902724,0,0,0,0,11888.280604309994,3510434.858336204,0.011888280604309994,3.5104348583362044,0.0,0.0
1762802720.6499593,1,2,17098,16986,1469778,1460044,0,0,0,0,1758825.5143313215,1768553.743950999,1.7588255143313214,1.768553743950999,0.0,0.0
1762802720.6499593,1,3,16926,17120,1454754,1471428,0,0,0,0,1763449.6234762012,1764729.6536893165,1.7634496234762012,1.7647296536893164,0.0,0.0
1762802721.6499865,2,1,203,33772,17710,2903286,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,2,2,16986,17098,1460044,1469778,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,2,3,17005,17041,1461584,1464582,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,3,1,17120,16926,1471428,1454754,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,3,2,17041,17005,1464582,1461584,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,1,1,192,33765,16756,2902724,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,1,2,17098,16986,1469778,1460044,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802721.6499865,1,3,16926,17120,1454754,1471428,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802722.6499498,3,1,19665,19452,1689382,1671026,1,0,0,0,1743696.022347317,1730239.5282724747,1.743696022347317,1.7302395282724747,0.0,0.0
1762802722.6499498,3,2,19574,19540,1681508,1678698,1,0,0,0,1735471.7203800532,1736975.7756036385,1.7354717203800532,1.7369757756036386,0.0,0.0
1762802722.6499498,2,1,219,38820,19110,3335622,0,0,0,0,11200.411239464493,3458814.995446515,0.011200411239464492,3.458814995446515,0.0,0.0
1762802722.6499498,2,2,19521,19639,1677130,1687372,1,0,0,0,1736751.7673788492,1740815.9166000262,1.7367517673788493,1.740815916600026,0.0,0.0
1762802722.6499498,2,3,19540,19574,1678698,1681508,0,0,0,0,1736975.7756036385,1735471.7203800532,1.7369757756036386,1.7354717203800532,0.0,0.0
1762802722.6499498,1,1,208,38817,18140,3335408,0,0,0,0,11072.406539584897,3461599.097668896,0.011072406539584898,3.461599097668896,0.0,0.0
1762802722.6499498,1,2,19639,19521,1687372,1677130,0,0,0,0,1740815.9166000262,1736751.7673788492,1.740815916600026,1.7367517673788493,0.0,0.0
1762802722.6499498,1,3,19452,19665,1671026,1689382,0,0,0,0,1730239.5282724747,1743696.022347317,1.7302395282724747,1.743696022347317,0.0,0.0
1762802723.6499584,3,1,19665,19452,1689382,1671026,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,3,2,19574,19540,1681508,1678698,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,2,1,219,38820,19110,3335622,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,2,2,19521,19639,1677130,1687372,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,2,3,19540,19574,1678698,1681508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,1,1,208,38817,18140,3335408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,1,2,19639,19521,1687372,1677130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802723.6499584,1,3,19452,19665,1671026,1689382,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802724.649999,3,1,22205,22005,1906914,1889684,1,0,0,0,1740185.468267058,1749193.1031771803,1.740185468267058,1.7491931031771804,0.0,0.0
1762802724.649999,3,2,22137,22075,1901050,1895796,1,0,0,0,1756264.816552445,1736713.6089855367,1.756264816552445,1.7367136089855368,0.0,0.0
1762802724.649999,2,1,233,43894,20338,3770264,0,0,0,0,9823.601838037379,3476995.0733617614,0.009823601838037379,3.4769950733617616,0.0,0.0
1762802724.649999,2,2,22078,22181,1896104,1905090,1,0,0,0,1751721.0007185645,1741673.4079591385,1.7517210007185644,1.7416734079591385,0.0,0.0
1762802724.649999,2,3,22075,22137,1895796,1901050,0,0,0,0,1736713.6089855367,1756264.816552445,1.7367136089855368,1.756264816552445,0.0,0.0
1762802724.649999,1,1,222,43889,19368,3769842,0,0,0,0,9823.601838037379,3475331.1408028756,0.009823601838037379,3.4753311408028758,0.0,0.0
1762802724.649999,1,2,22181,22078,1905090,1896104,0,0,0,0,1741673.4079591385,1751721.0007185645,1.7416734079591385,1.7517210007185644,0.0,0.0
1762802724.649999,1,3,22005,22205,1889684,1906914,0,0,0,0,1749193.1031771803,1740185.468267058,1.7491931031771804,1.740185468267058,0.0,0.0
1762802725.6499515,3,1,22205,22005,1906914,1889684,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,3,2,22137,22075,1901050,1895796,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,2,1,233,43894,20338,3770264,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,2,2,22078,22181,1896104,1905090,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,2,3,22075,22137,1895796,1901050,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,1,1,222,43889,19368,3769842,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,1,2,22181,22078,1905090,1896104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802725.6499515,1,3,22005,22205,1889684,1906914,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802726.6499534,3,1,24747,24558,2124674,2108324,1,0,0,0,1742076.6772524314,1749116.6638247226,1.7420766772524314,1.7491166638247226,0.0,0.0
1762802726.6499534,3,2,24667,24632,2117734,2114812,1,0,0,0,1733468.693670857,1752124.658087429,1.733468693670857,1.7521246580874288,0.0,0.0
1762802726.6499534,2,1,246,48942,21480,4202720,0,0,0,0,9135.982574496127,3459641.401257703,0.009135982574496127,3.459641401257703,0.0,0.0
1762802726.6499534,2,2,24634,24724,2115058,2122952,1,0,0,0,1751628.659033472,1742892.675696038,1.751628659033472,1.742892675696038,0.0,0.0
1762802726.6499534,2,3,24632,24667,2114812,2117734,0,0,0,0,1752124.658087429,1733468.693670857,1.7521246580874288,1.733468693670857,0.0,0.0
1762802726.6499534,1,1,236,48956,20596,4203932,0,0,0,0,9823.98126224277,3472713.3763248897,0.00982398126224277,3.4727133763248896,0.0,0.0
1762802726.6499534,1,2,24724,24634,2122952,2115058,0,0,0,0,1742892.675696038,1751628.659033472,1.742892675696038,1.751628659033472,0.0,0.0
1762802726.6499534,1,3,24558,24747,2108324,2124674,0,0,0,0,1749116.6638247226,1742076.6772524314,1.7491166638247226,1.7420766772524314,0.0,0.0
1762802727.6499484,3,1,24747,24558,2124674,2108324,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,3,2,24667,24632,2117734,2114812,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,2,1,246,48942,21480,4202720,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,2,2,24634,24724,2115058,2122952,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,2,3,24632,24667,2114812,2117734,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,1,1,236,48956,20596,4203932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,1,2,24724,24634,2122952,2115058,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802727.6499484,1,3,24558,24747,2108324,2124674,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802728.6499772,3,1,27272,27140,2340978,2329580,1,0,0,0,1730382.0808163218,1769996.9379812488,1.7303820808163217,1.7699969379812488,0.0,0.0
1762802728.6499772,3,2,27201,27216,2334804,2336196,1,0,0,0,1736509.904036906,1771020.9084410856,1.736509904036906,1.7710209084410855,0.0,0.0
1762802728.6499772,1,1,249,54014,21738,4637344,0,0,0,0,9135.736446354387,3467195.976083492,0.009135736446354388,3.467195976083492,0.0,0.0
1762802728.6499772,1,2,27270,27190,2341096,2334050,0,0,0,0,1745101.6561764723,1751885.4604728897,1.7451016561764723,1.7518854604728897,0.0,0.0
1762802728.6499772,1,3,27140,27272,2329580,2340978,0,0,0,0,1769996.9379812488,1730382.0808163218,1.7699969379812488,1.7303820808163217,0.0,0.0
1762802728.6499772,2,1,259,53999,22622,4636030,0,0,0,0,9135.736446354387,3466379.9996233094,0.009135736446354388,3.4663799996233093,0.0,0.0
1762802728.6499772,2,2,27190,27270,2334050,2341096,1,0,0,0,1751885.4604728897,1745101.6561764723,1.7518854604728897,1.7451016561764723,0.0,0.0
1762802728.6499772,2,3,27216,27201,2336196,2334804,0,0,0,0,1771020.9084410856,1736509.904036906,1.7710209084410855,1.736509904036906,0.0,0.0
1762802729.6499772,3,1,27272,27140,2340978,2329580,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,3,2,27201,27216,2334804,2336196,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,1,1,249,54014,21738,4637344,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,1,2,27270,27190,2341096,2334050,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,1,3,27140,27272,2329580,2340978,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,2,1,259,53999,22622,4636030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,2,2,27190,27270,2334050,2341096,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802729.6499772,2,3,27216,27201,2336196,2334804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802730.649948,3,1,29858,29725,2562610,2551078,1,0,0,0,1773107.9972523837,1772035.9658145416,1.7731079972523838,1.7720359658145415,0.0,0.0
1762802730.649948,3,2,29791,29787,2556740,2556510,1,0,0,0,1775540.0685740553,1762563.6880353994,1.7755400685740554,1.7625636880353994,0.0,0.0
1762802730.649948,2,1,272,59153,23764,5077726,0,0,0,0,9136.267925490101,3533671.626635093,0.009136267925490101,3.5336716266350927,0.0,0.0
1762802730.649948,2,2,29779,29856,2555936,2562696,1,0,0,0,1775140.0568435173,1772851.9897448393,1.7751400568435174,1.7728519897448392,0.0,0.0
1762802730.649948,2,3,29787,29791,2556510,2556740,0,0,0,0,1762563.6880353994,1775540.0685740553,1.7625636880353994,1.7755400685740554,0.0,0.0
1762802730.649948,1,1,262,59167,22880,5079006,0,0,0,0,9136.267925490101,3533399.618658327,0.009136267925490101,3.533399618658327,0.0,0.0
1762802730.649948,1,2,29856,29779,2562696,2555936,0,0,0,0,1772851.9897448393,1775140.0568435173,1.7728519897448392,1.7751400568435174,0.0,0.0
1762802730.649948,1,3,29725,29858,2551078,2562610,0,0,0,0,1772035.9658145416,1773107.9972523837,1.7720359658145415,1.7731079972523838,0.0,0.0
1762802731.6499844,3,1,29858,29725,2562610,2551078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,3,2,29791,29787,2556740,2556510,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,2,1,272,59153,23764,5077726,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,2,2,29779,29856,2555936,2562696,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,2,3,29787,29791,2556510,2556740,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,1,1,262,59167,22880,5079006,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,1,2,29856,29779,2562696,2555936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802731.6499844,1,3,29725,29858,2551078,2562610,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802732.6499476,3,1,32409,32299,2781228,2771650,1,0,0,0,1749008.2173923203,1764640.7913651157,1.7490082173923203,1.7646407913651156,0.0,0.0
1762802732.6499476,3,2,32360,32348,2776906,2776004,1,0,0,0,1761392.672105671,1756016.474710728,1.761392672105671,1.756016474710728,0.0,0.0
1762802732.6499476,1,1,274,64269,23936,5516260,0,0,0,0,8448.310192053217,3498160.440072005,0.008448310192053218,3.498160440072005,0.0,0.0
1762802732.6499476,1,2,32411,32353,2781698,2776524,0,0,0,0,1752080.3301894306,1764768.7960649952,1.7520803301894305,1.7647687960649951,0.0,0.0
1762802732.6499476,1,3,32299,32409,2771650,2781228,0,0,0,0,1764640.7913651157,1749008.2173923203,1.7646407913651156,1.7490082173923203,0.0,0.0
1762802732.6499476,2,1,284,64255,24820,5515070,0,0,0,0,8448.310192053217,3498880.4665088276,0.008448310192053218,3.498880466508828,0.0,0.0
1762802732.6499476,2,2,32353,32411,2776524,2781698,1,0,0,0,1764768.7960649952,1752080.3301894306,1.7647687960649951,1.7520803301894305,0.0,0.0
1762802732.6499476,2,3,32348,32360,2776004,2776906,0,0,0,0,1756016.474710728,1761392.672105671,1.756016474710728,1.761392672105671,0.0,0.0
1762802733.6499877,3,1,32409,32299,2781228,2771650,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,3,2,32360,32348,2776906,2776004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,1,1,274,64269,23936,5516260,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,1,2,32411,32353,2781698,2776524,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,1,3,32299,32409,2771650,2781228,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,2,1,284,64255,24820,5515070,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,2,2,32353,32411,2776524,2781698,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802733.6499877,2,3,32348,32360,2776004,2776906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802734.6499512,3,1,34969,34861,3000632,2991210,1,0,0,0,1755296.0297633538,1756544.0752896117,1.7552960297633537,1.7565440752896118,0.0,0.0
1762802734.6499512,3,2,34928,34894,2996934,2994188,1,0,0,0,1760288.2118683853,1745535.6737246704,1.7602882118683854,1.7455356737246703,0.0,0.0
1762802734.6499512,2,1,296,69358,25876,5952378,0,0,0,0,8448.308177745626,3498591.621774228,0.008448308177745627,3.498591621774228,0.0,0.0
1762802734.6499512,2,2,34913,34974,2995886,3001334,1,0,0,0,1754960.0175062844,1757152.0974690707,1.7549600175062845,1.7571520974690706,0.0,0.0
1762802734.6499512,2,3,34894,34928,2994188,2996934,0,0,0,0,1745535.6737246704,1760288.2118683853,1.7455356737246703,1.7602882118683854,0.0,0.0
1762802734.6499512,1,1,286,69371,24992,5953572,0,0,0,0,8448.308177745626,3498623.622941568,0.008448308177745627,3.498623622941568,0.0,0.0
1762802734.6499512,1,2,34974,34913,3001334,2995886,0,0,0,0,1757152.0974690707,1754960.0175062844,1.7571520974690706,1.7549600175062845,0.0,0.0
1762802734.6499512,1,3,34861,34969,2991210,3000632,0,0,0,0,1756544.0752896117,1755296.0297633538,1.7565440752896118,1.7552960297633537,0.0,0.0
1762802735.6499405,3,1,34969,34861,3000632,2991210,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802735.6499405,3,2,34928,34894,2996934,2994188,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802735.6499405,2,1,296,69358,25876,5952378,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
