ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762808040.0846705,2,3,3982,3901,342808,336032,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808040.0846705,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808040.0846705,3,1,4042,3851,347982,331774,1,0,0,0,0.0,0.0,0.0,0.0,0.012669453946534905,0.0
1762808040.0846705,3,2,3901,3982,336032,342808,1,0,0,0,0.0,0.0,0.0,0.0,0.012685525815045033,0.0
1762808040.0846705,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808040.0846705,1,1,96,7776,8396,669912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808040.0846705,1,2,4021,3891,346222,335204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808040.0846705,1,3,3851,4042,331774,347982,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808041.0846672,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808041.0846672,2,1,112,12346,9804,1061416,0,0,0,0,17952.059921464657,3124394.428791524,0.017952059921464657,3.1243944287915237,0.0,0.0
1762808041.0846672,2,2,6171,6325,530604,543570,1,0,0,0,1563205.2177603361,1578789.2697777217,1.5632052177603362,1.5787892697777217,0.008002560819462228,0.0
1762808041.0846672,2,3,6275,6204,539198,533414,0,0,0,0,1571125.2441962764,1579061.2706856227,1.5711252441962764,1.5790612706856226,0.0,0.0
1762808041.0846672,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808041.0846672,3,1,6338,6145,544582,528350,1,0,0,0,1572805.2498039,1572613.2491630288,1.5728052498039,1.5726132491630287,0.008010894816951053,0.0
1762808041.0846672,3,2,6204,6275,533414,539198,1,0,0,0,1579061.2706856227,1571125.2441962764,1.5790612706856226,1.5711252441962764,0.008013462617196892,0.0
1762808041.0846672,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808041.0846672,1,1,122,12300,10640,1057544,0,0,0,0,17952.059921464657,3101066.350925663,0.017952059921464657,3.101066350925663,0.0,0.0
1762808041.0846672,1,2,6325,6171,543570,530604,0,0,0,0,1578789.2697777217,1563205.2177603361,1.5787892697777217,1.5632052177603362,0.0,0.0
1762808041.0846672,1,3,6145,6338,528350,544582,0,0,0,0,1572613.2491630288,1572805.2498039,1.5726132491630287,1.5728052498039,0.0,0.0
1762808042.0846448,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,2,1,112,12346,9804,1061416,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,2,2,6171,6325,530604,543570,1,0,0,0,0.0,0.0,0.0,0.0,0.008002560819462228,0.0
1762808042.0846448,2,3,6275,6204,539198,533414,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,3,1,6338,6145,544582,528350,1,0,0,0,0.0,0.0,0.0,0.0,0.008010894816951053,0.0
1762808042.0846448,3,2,6204,6275,533414,539198,1,0,0,0,0.0,0.0,0.0,0.0,0.008013462617196892,0.0
1762808042.0846448,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,1,1,122,12300,10640,1057544,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,1,2,6325,6171,543570,530604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808042.0846448,1,3,6145,6338,528350,544582,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808043.0846756,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808043.0846756,3,1,8636,8430,741398,724000,1,0,0,0,1574479.5753113711,1565151.862194485,1.5744795753113712,1.565151862194485,0.005859603890776983,0.0
1762808043.0846756,3,2,8509,8557,730760,734594,1,0,0,0,1578719.4449099556,1563119.924688748,1.5787194449099555,1.5631199246887482,0.005859603890776983,0.0
1762808043.0846756,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808043.0846756,2,1,133,16893,11634,1450846,0,0,0,0,14639.54974605626,3115344.18448453,0.01463954974605626,3.1153441844845298,0.0,0.0
1762808043.0846756,2,2,8477,8614,728052,739578,1,0,0,0,1579535.4198138341,1568015.7741120195,1.579535419813834,1.5680157741120195,0.005851032707272834,0.0
1762808043.0846756,2,3,8557,8509,734594,730760,0,0,0,0,1563119.924688748,1578719.4449099556,1.5631199246887482,1.5787194449099555,0.0,0.0
1762808043.0846756,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808043.0846756,1,1,143,16868,12470,1448686,0,0,0,0,14639.54974605626,3129039.763263354,0.01463954974605626,3.129039763263354,0.0,0.0
1762808043.0846756,1,2,8614,8477,739578,728052,0,0,0,0,1568015.7741120195,1579535.4198138341,1.5680157741120195,1.579535419813834,0.0,0.0
1762808043.0846756,1,3,8430,8636,724000,741398,0,0,0,0,1565151.862194485,1574479.5753113711,1.565151862194485,1.5744795753113712,0.0,0.0
1762808044.0846615,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,3,1,8636,8430,741398,724000,1,0,0,0,0.0,0.0,0.0,0.0,0.005859603890776983,0.0
1762808044.0846615,3,2,8509,8557,730760,734594,1,0,0,0,0.0,0.0,0.0,0.0,0.005859603890776983,0.0
1762808044.0846615,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,2,1,133,16893,11634,1450846,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,2,2,8477,8614,728052,739578,1,0,0,0,0.0,0.0,0.0,0.0,0.005851032707272834,0.0
1762808044.0846615,2,3,8557,8509,734594,730760,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,1,1,143,16868,12470,1448686,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,1,2,8614,8477,739578,728052,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808044.0846615,1,3,8430,8636,724000,741398,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808045.0846224,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808045.0846224,3,1,10955,10738,940064,921676,1,0,0,0,1589390.1461830076,1581469.8364937746,1.5893901461830076,1.5814698364937745,0.004609781957313419,0.0
1762808045.0846224,3,2,10829,10872,929476,932910,1,0,0,0,1589790.161823878,1586590.0366969153,1.5897901618238781,1.5865900366969152,0.004608082576839777,0.0
1762808045.0846224,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808045.0846224,2,1,151,21483,13206,1844072,0,0,0,0,12576.49174896403,3145931.007937742,0.01257649174896403,3.145931007937742,0.0,0.0
1762808045.0846224,2,2,10788,10927,926032,937764,1,0,0,0,1583901.9315902665,1585549.9960306522,1.5839019315902665,1.5855499960306523,0.004605111673958094,0.0
1762808045.0846224,2,3,10864,10821,932206,928788,0,0,0,0,1580957.8164734605,1584285.946605502,1.5809578164734606,1.584285946605502,0.0,0.0
1762808045.0846224,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808045.0846224,1,1,162,21455,14128,1841760,0,0,0,0,13264.518651261045,3144714.960389496,0.013264518651261045,3.144714960389496,0.0,0.0
1762808045.0846224,1,2,10927,10788,937764,926032,0,0,0,0,1585549.9960306522,1583901.9315902665,1.5855499960306523,1.5839019315902665,0.0,0.0
1762808045.0846224,1,3,10730,10947,921000,939376,0,0,0,0,1576061.6250292074,1583885.9309646315,1.5760616250292074,1.5838859309646316,0.0,0.0
1762808046.0846145,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,3,1,10955,10738,940064,921676,1,0,0,0,0.0,0.0,0.0,0.0,0.004609781957313419,0.0
1762808046.0846145,3,2,10829,10872,929476,932910,1,0,0,0,0.0,0.0,0.0,0.0,0.004608082576839777,0.0
1762808046.0846145,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,2,1,151,21483,13206,1844072,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,2,2,10788,10927,926032,937764,1,0,0,0,0.0,0.0,0.0,0.0,0.004605111673958094,0.0
1762808046.0846145,2,3,10864,10821,932206,928788,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,1,1,162,21455,14128,1841760,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,1,2,10927,10788,937764,926032,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808046.0846145,1,3,10730,10947,921000,939376,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808047.08467,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808047.08467,3,1,13262,13050,1137736,1119778,1,0,0,0,1581288.1570251973,1584727.965938553,1.5812881570251973,1.584727965938553,0.0038005472788081485,0.0
1762808047.08467,3,2,13142,13172,1127676,1130014,1,0,0,0,1585511.9223885734,1576744.409437323,1.5855119223885734,1.576744409437323,0.003800258417572395,0.0
1762808047.08467,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808047.08467,2,1,169,26095,14762,2239364,0,0,0,0,12447.308532979921,3162160.337158547,0.012447308532979921,3.162160337158547,0.0,0.0
1762808047.08467,2,2,13101,13250,1124258,1136858,1,0,0,0,1585719.9108344973,1592663.5251061083,1.5857199108344973,1.5926635251061083,0.003794922393837046,0.0
1762808047.08467,2,3,13172,13142,1130014,1127676,0,0,0,0,1582376.0965884912,1591015.6166499425,1.5823760965884912,1.5910156166499425,0.0,0.0
1762808047.08467,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808047.08467,1,1,178,26049,15528,2235500,0,0,0,0,11199.377857436948,3149745.026848017,0.011199377857436948,3.149745026848017,0.0,0.0
1762808047.08467,1,2,13250,13101,1136858,1124258,0,0,0,0,1592663.5251061083,1585719.9108344973,1.5926635251061083,1.5857199108344973,0.0,0.0
1762808047.08467,1,3,13050,13262,1119778,1137736,0,0,0,0,1590135.6655325724,1586791.8512865664,1.5901356655325725,1.5867918512865664,0.0,0.0
1762808048.084702,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,3,1,13262,13050,1137736,1119778,1,0,0,0,0.0,0.0,0.0,0.0,0.0038005472788081485,0.0
1762808048.084702,3,2,13142,13172,1127676,1130014,1,0,0,0,0.0,0.0,0.0,0.0,0.003800258417572395,0.0
1762808048.084702,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,2,1,169,26095,14762,2239364,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,2,2,13101,13250,1124258,1136858,1,0,0,0,0.0,0.0,0.0,0.0,0.003794922393837046,0.0
1762808048.084702,2,3,13172,13142,1130014,1127676,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,1,1,178,26049,15528,2235500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,1,2,13250,13101,1136858,1124258,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808048.084702,1,3,13050,13262,1119778,1137736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808049.0846617,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808049.0846617,3,1,15578,15343,1335844,1316052,1,0,0,0,1584927.8610860165,1570255.2698871163,1.5849278610860165,1.5702552698871162,0.0032340480579541413,0.0
1762808049.0846617,3,2,15423,15490,1322914,1328286,1,0,0,0,1561966.935927432,1586239.9139522214,1.561966935927432,1.5862399139522214,0.003234884999838256,0.0
1762808049.0846617,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808049.0846617,2,1,184,30639,16076,2628312,0,0,0,0,10512.423574348466,3111709.3792965654,0.010512423574348466,3.1117093792965655,0.0,0.0
1762808049.0846617,2,2,15401,15546,1321174,1333302,1,0,0,0,1575391.4768389668,1571615.3246874504,1.5753914768389667,1.5716153246874505,0.0032313309852328173,0.0
1762808049.0846617,2,3,15490,15423,1328286,1322914,0,0,0,0,1586239.9139522214,1561966.935927432,1.5862399139522214,1.561966935927432,0.0,0.0
1762808049.0846617,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808049.0846617,1,1,195,30632,16998,2627758,0,0,0,0,11760.473861714036,3138190.4462913093,0.011760473861714036,3.1381904462913095,0.0,0.0
1762808049.0846617,1,2,15546,15401,1333302,1321174,0,0,0,0,1571615.3246874504,1575391.4768389668,1.5716153246874505,1.5753914768389667,0.0,0.0
1762808049.0846617,1,3,15343,15578,1316052,1335844,0,0,0,0,1570255.2698871163,1584927.8610860165,1.5702552698871162,1.5849278610860165,0.0,0.0
1762808050.0846112,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,3,1,15578,15343,1335844,1316052,1,0,0,0,0.0,0.0,0.0,0.0,0.0032340480579541413,0.0
1762808050.0846112,3,2,15423,15490,1322914,1328286,1,0,0,0,0.0,0.0,0.0,0.0,0.003234884999838256,0.0
1762808050.0846112,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,2,1,184,30639,16076,2628312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,2,2,15401,15546,1321174,1333302,1,0,0,0,0.0,0.0,0.0,0.0,0.0032313309852328173,0.0
1762808050.0846112,2,3,15490,15423,1328286,1322914,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,1,1,195,30632,16998,2627758,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,1,2,15546,15401,1333302,1321174,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808050.0846112,1,3,15343,15578,1316052,1335844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808051.0846453,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808051.0846453,3,1,17875,17653,1532330,1513620,1,0,0,0,1571834.4101026906,1580490.1149963273,1.5718344101026906,1.5804901149963273,0.0028146813780680026,0.0
1762808051.0846453,3,2,17736,17788,1520744,1524846,1,0,0,0,1582586.0435380398,1572426.3899198154,1.5825860435380399,1.5724263899198154,0.0028149983110010135,0.0
1762808051.0846453,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808051.0846453,2,1,199,35231,17390,3021136,0,0,0,0,10511.641617595835,3142484.860571131,0.010511641617595834,3.1424848605711313,0.0,0.0
1762808051.0846453,2,2,17723,17850,1519766,1530398,1,0,0,0,1588681.8357089742,1576714.2437303415,1.5886818357089743,1.5767142437303416,0.0028111207938605123,0.0
1762808051.0846453,2,3,17788,17736,1524846,1520744,0,0,0,0,1572426.3899198154,1582586.0435380398,1.5724263899198154,1.5825860435380399,0.0,0.0
1762808051.0846453,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808051.0846453,1,1,209,35224,18226,3020568,0,0,0,0,9823.665073369624,3142372.864389513,0.009823665073369623,3.1423728643895132,0.0,0.0
1762808051.0846453,1,2,17850,17723,1530398,1519766,0,0,0,0,1576714.2437303415,1588681.8357089742,1.5767142437303416,1.5886818357089743,0.0,0.0
1762808051.0846453,1,3,17653,17875,1513620,1532330,0,0,0,0,1580490.1149963273,1571834.4101026906,1.5804901149963273,1.5718344101026906,0.0,0.0
1762808052.0846307,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,3,1,17875,17653,1532330,1513620,1,0,0,0,0.0,0.0,0.0,0.0,0.0028146813780680026,0.0
1762808052.0846307,3,2,17736,17788,1520744,1524846,1,0,0,0,0.0,0.0,0.0,0.0,0.0028149983110010135,0.0
1762808052.0846307,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,2,1,199,35231,17390,3021136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,2,2,17723,17850,1519766,1530398,1,0,0,0,0.0,0.0,0.0,0.0,0.0028111207938605123,0.0
1762808052.0846307,2,3,17788,17736,1524846,1520744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,1,1,209,35224,18226,3020568,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,1,2,17850,17723,1530398,1519766,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808052.0846307,1,3,17653,17875,1513620,1532330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808053.0838091,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808053.0838091,3,1,20154,19940,1727320,1709254,1,0,0,0,1561202.6691622576,1566358.905476635,1.5612026691622576,1.5663589054766351,0.0024941387738813786,0.0
1762808053.0838091,3,2,20022,20075,1716308,1720492,1,0,0,0,1565798.445007681,1566454.98441417,1.565798445007681,1.56645498441417,0.002493952165997456,0.0
1762808053.0838091,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808053.0838091,1,1,223,39767,19454,3409298,0,0,0,0,9832.077941080322,3112397.1156646204,0.009832077941080323,3.1123971156646206,0.0,0.0
1762808053.0838091,1,2,20134,20011,1725808,1715530,0,0,0,0,1564565.431975982,1567399.7606332642,1.5645654319759819,1.5673997606332641,0.0,0.0
1762808053.0838091,1,3,19940,20154,1709254,1727320,0,0,0,0,1566358.905476635,1561202.6691622576,1.5663589054766351,1.5612026691622576,0.0,0.0
1762808053.0838091,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808053.0838091,2,1,212,39774,18532,3409844,0,0,0,0,9143.512222079584,3112220.9709458062,0.009143512222079583,3.112220970945806,0.0,0.0
1762808053.0838091,2,2,20011,20134,1715530,1725808,1,0,0,0,1567399.7606332642,1564565.431975982,1.5673997606332641,1.5645654319759819,0.0024909702329057168,0.0
1762808053.0838091,2,3,20075,20022,1720492,1716308,0,0,0,0,1566454.98441417,1565798.445007681,1.56645498441417,1.565798445007681,0.0,0.0
1762808054.0845816,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762808054.0845816,3,1,20154,19940,1727320,1709254,1,0,0,0,0.0,0.0,0.0,0.0,0.0024941387738813786,0.0
1762808054.0845816,3,2,20022,20075,1716308,1720492,1,0,0,0,0.0,0.0,0.0,0.0,0.002493952165997456,0.0
1762808054.0845816,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
