ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806523.4854972,1,1,423,142765,36986,12241654,0,0,0,0,5696.380274409493,3547644.8308431236,0.0056963802744094925,3.5476448308431237,0.0,0.0
1762806523.4854972,1,2,71575,71828,6136114,6157974,0,0,0,0,1777910.6883432237,1783223.0429811561,1.7779106883432236,1.7832230429811562,0.0,0.0
1762806523.4854972,1,3,71753,71631,6152152,6140402,0,0,0,0,1779766.8122528626,1773110.3678872606,1.7797668122528627,1.7731103678872606,0.0,0.0
1762806523.4854972,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806523.4854972,3,1,71631,71753,6140402,6152152,1,0,0,0,1773110.3678872606,1779766.8122528626,1.7731103678872606,1.7797668122528627,0.0006974278859565921,0.0
1762806523.4854972,3,2,72093,71298,6181354,6111772,1,0,0,0,1779718.809048303,1772422.3219552392,1.779718809048303,1.772422321955239,0.0006973938392228243,0.0
1762806524.4855523,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,2,1,470,142786,41592,12242232,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,2,2,71828,71575,6157974,6136114,1,0,0,0,0.0,0.0,0.0,0.0,0.0006973354811266152,0.0
1762806524.4855523,2,3,71298,72093,6111772,6181354,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,1,1,423,142765,36986,12241654,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,1,2,71575,71828,6136114,6157974,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,1,3,71753,71631,6152152,6140402,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806524.4855523,3,1,71631,71753,6140402,6152152,1,0,0,0,0.0,0.0,0.0,0.0,0.0006974278859565921,0.0
1762806524.4855523,3,2,72093,71298,6181354,6111772,1,0,0,0,0.0,0.0,0.0,0.0,0.0006973938392228243,0.0
1762806525.4855688,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806525.4855688,2,1,481,147960,42586,12685724,0,0,0,0,7951.869184738696,3547877.634283837,0.007951869184738697,3.5478776342838367,0.0,0.0
1762806525.4855688,2,2,74427,74164,6380684,6358060,1,0,0,0,1781650.690274804,1775538.7908209404,1.781650690274804,1.7755387908209403,0.0006729882698144571,0.0
1762806525.4855688,2,3,73885,74701,6333522,6404864,0,0,0,0,1773970.8166154989,1788050.5849908914,1.7739708166154988,1.7880505849908914,0.0,0.0
1762806525.4855688,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
